listing_id,year_built,year_renovated,renovation_scope,num_floors,basement_area_sqm,basement_natural_light,num_suites,solar_orientation,view_type,floor_material,window_type,condominium_name,is_gated_community,condo_fee_eur,nearby_schools,transport_access,distance_beach_min,distance_center_min,has_golf,amenities_list,renovation_potential,expat_appeal,rental_income_eur,tenant_occupied,has_al_license,is_aru_zone,is_heritage_protected,enriched_at
33909367,,,,,,,,,,,,,,,,,,,,,,alto,,,,,,2026-07-16T17:44:09.431072
34789134,,,,,,,2,excelente exposição solar,vista desafogada,,,,,,,,,,,lareira; jardim; piscina; garagem; arrecadação; armários embutidos; varanda; terraço,,,,,,,,2026-07-16T17:44:11.636712
34368001,,,,,,,1,,,,,,,,escolas,acesso fácil à IC19,,,,jardim; barbecue com bancada e lavatório; estacionamento privativo; música ambiente; painéis solares,,,1250.0,True,,,,2026-07-16T17:44:13.964217
33614986,,,,,,,,,serra,,,,,,,,,,,,,,,,,,,2026-07-16T17:44:16.105096
34778657,,,,,105.6,,2,,serra,,,,,,,,,,,,,,,,,,,2026-07-16T17:44:18.146668
34496528,,,,3,,,2,,,,,,,,,,,,True,lareira; ar condicionado; piscina; zona de barbecue,,alto,,,,,,2026-07-16T17:44:20.603187
32234446,,,,,,,4,,,madeira maciça,chão ao teto,,,,,,,,True,sala de estar e jantar; cozinha equipada; 5 casas de banho; 4 quartos de suites; quintal; piscina; estacionamentos; aquecimento central; ar condicionado no 2º andar; roupeiros,,alto,,,,,,2026-07-16T17:44:23.163069
34917407,,,,,,,,nascente/poente,natureza,pavimento flutuante laminado Carvalho beje 9mm,"PVC com corte térmico/acústico, vidro duplo",Quinta das Maçarocas,,,TASIS Portugal International School; Carlucci American International School of Lisbon; Butterflies Education,,,20.0,True,farmácias; clínicas; campos de golfe; supermercados,,alto,,,,,,2026-07-16T17:44:25.721895
34879993,,,,,,,1,boa exposição solar,,,,,,,,,,,,,alto,,,,,,,2026-07-16T17:44:27.745800
34785931,,,,2,,,,,,,,,,,,perto de estação de comboio,,,,,,,,True,,,,2026-07-16T17:44:29.819021
35014393,,,,,,,2,,piscina e jardim,,,Splendid Beloura,True,,TASIS Portugal International School; CAISL - Carlucci American International School of Lisbon; Colégio São José – Ramalhão,,,,True,piscina; jardins comuns; parque infantil; ginásio; sala de condomínio; casas de banho junto à piscina e ginásio; segurança 24 horas; garagem em box; arrecadação; terraços; ar condicionado; lareira; recuperador de calor; churrasqueira,,alto,,,,,,2026-07-16T17:44:32.882996
29583956,,,,2,,,2,nascente/poente,vista panorâmica,tijoleira/soalho à portuguesa,vidros duplos,,,,,,,,,lareira; música ambiente; projetor de cinema; mesa de snooker; aquecimento; estores elétricos; sistema de rega; painel solar; churrasqueira; garagem; lavandaria; zona de lazer; canil,,alto,,,,,,2026-07-16T17:44:35.557164
34853486,,,,,,,,,,,,,,,,,,,,,alto,alto,,,,,,2026-07-16T17:44:37.566191
34892135,,2022,total,1,,,2,,mar,,,,,,Salesianos de Manique; IPS International School; Carlucci American International School of Lisbon; TASIS; Saint Dominic's International School; Saint Julian School,,,10,True,pomar; horta; cultivo de plantas medicinais; galinheiro; furo de água; painéis solares fotovoltaicos; baterias; sistema off-grid; aquecimento solar de água; bomba de calor; piscina aquecida; sauna; garrafeira; sala de jogos; casa de caseiros; greenhouse; cozinha rústica com churrasqueira e forno de pizza; alpendre; vinha; olival,,alto,,,,,,2026-07-16T17:44:40.674661
35034109,,,,,,,,,,,,,,,,,,,,piscina; ginásio; sauna,,,,,,,,2026-07-16T17:44:42.756953
35004071,,,,3,,,4,nascente e sul,mar,,caixilharia com corte térmico e vidro duplo,,,,,"A21/A8, 35 minutos de Lisboa",5,5,,piscina; jardim; varandas; anexo independente; garagem,,alto,,,,,,2026-07-16T17:44:45.385813
34798829,2008,,,3,,,1,Nascente / Sul / Poente,,,,Quinta da Beloura,True,,TASIS Portugal; Carlucci American International School of Lisbon (CAISL),"A16, IC19, A5, EN9",15,35,True,campo de golfe de 18 buracos; centro hípico / escola de equitação; courts de ténis e padel; ginásios e SPAs; clínicas médicas e veterinárias; escolas internacionais,,alto,,,,,,2026-07-16T17:44:48.100341
35031810,,,,2,,,,,"Serra de Sintra, Sintra e Palacio de Sintra",,,,,,,,8.0,,,,,,,,,,,2026-07-16T17:44:50.409763
34654706,,,,3,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T17:44:52.452495
33021632,,,,3,134.0,,3,,,,,,False,,,"Bons acessos (IC19, A16) e muito próximo da paragem de autocarro",,20.0,True,piscina; jardim; garagem; dispensa; lavandaria; jardim interior; escritório; 3 lugares de estacionamento,,alto,,False,,,,2026-07-16T17:44:55.009659
33735600,1300,1989,total,,,,,,"mar, serra",,,,,,,,,,,,,,,,True,,,2026-07-16T17:44:57.141410
35054597,,,,4,,,,,,,vidros duplos com corte térmico e acústico,,,,,,,,,,,médio,,,,,,2026-07-16T17:44:59.128738
30708571,,,,3,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T17:45:01.266758
33897535,,,parcial,1,,,,,"vistas para o Castelo dos Mouros, Palácio da Pena, Serra de Sintra e Palácio de Monserrate",madeira natural,vidros duplos oscilo batentes,,,,,"perto da IC16, IC19",,,,"jardim com iluminação e rega automática; pequena horta; garagem com portão automático; lareira com recuperador de calor; cozinha equipada com fogão, exaustor, forno, micro-ondas e máquina de lavar loiça",,alto,,,,,,2026-07-16T17:45:04.225089
35078513,,,,,,,,,serra,,,,False,,,"proximidade da A16, transportes públicos",,,,,alto,alto,,,,,,2026-07-16T17:45:06.275988
34906373,,,total,,,,,excelente,natureza,,,,,,,acessos principais,,,,,,alto,,,,,,2026-07-16T17:45:08.514202
34187335,,,,3,,,1,,mar,,vidros duplos,,,,,"A16, A5, Aeroporto de Lisboa",,,,aquecimento central; aspiração central; sistema de som ambiente; painéis solares; termoacumulador; depósito de gasóleo; furo de água; piscina de água salgada; jardim; grelhador; forno a lenha; garrafeira; garagem,,alto,,,,,,2026-07-16T17:45:11.403709
35095250,,,total,,,,,,vista para as colinas de Sintra e para a Praia das Maçãs,tijoleira,janelas panorâmicas,,,,,elétrico histórico para Sintra,2.0,,,restaurantes; mercado local; supermercado,,alto,,,,,,2026-07-16T17:45:13.671317
34830234,,,total,2,,,,,,,alumínio com PVC e vidros duplos,,,,escolas públicas; privadas; internacionais,próximo dos principais acessos a Lisboa e Cascais,,,,supermercados; serviços; escolas,,alto,,,,,,2026-07-16T17:45:15.866986
34430189,,,,,,,1,,,,,,True,,,próxima de transportes públicos,,,,piscina; zonas verdes,,,,,,,,2026-07-16T17:45:18.097704
34869157,2002,,,3,,,1,,Vista para o Castelo da Pena,,janelas Velux,,,,escolas,transportes públicos acessíveis,,2,,jardim; piscina; zona de barbeque; estacionamento para dois carros; escolas; comércio; grandes superfícies; transportes públicos,,,,,,,,2026-07-16T17:45:20.616027
34882080,,,,,,,4,Sul,Vista para a piscina,,,,True,,escolas internacionais,Acessos rápidos a Lisboa e Cascais,,,True,piscina; zonas comuns; segurança,,alto,,,,,,2026-07-16T17:45:22.873981
34667059,,,,2,,,,nascente-poente,serra e mar,,,,,,,transportes públicos na Freguesia de Colares,5,,,,alto,alto,,,,,,2026-07-16T17:45:25.212118
34472920,,,,,,,3,,,,,Beloura,True,,Tasis International School; Escola Americana; Carlucci,,,,True,piscina; casa de apoio; campos de golfe; espaços verdes,,alto,,,,,,2026-07-16T17:45:27.470642
33866732,2006,,,,,,,,mar,,vidro duplo,,,,,elétrico turístico de Sintra,1.0,,,estacionamento coberto; arrecadação; aquecimento central; elevador,,,,,,,,2026-07-16T17:45:29.883088
34317725,,,,,,,,norte-sul,mar e serra,,,,,,,,0.0,,,cafés; ATM; trilhos pedestres,,alto,,,True,,,2026-07-16T17:45:31.867377
34496525,,,,3,,,2,,,,,,,,,,,,True,piscina; zona de barbecue; jardim privativo,,alto,,,,,,2026-07-16T17:45:33.895862
33823462,,,,,,,,Sul,mar,,vidro duplos,,,,,Passam transportes públicos à porta do imóvel,,,,,,,,,,,,2026-07-16T17:45:36.276296
35114375,,,,2,,,1,,Serra de Sintra e Palácio Nacional da Pena,,,,,,,,,,,aquecimento central; lareira; energia fotovoltaica,,,,,,,,2026-07-16T17:45:38.612041
35160380,,,,2,,,,,vista deslumbrante sobre a Serra de Sintra e o Palácio de Monserrate,,,,,,,proximidade aos principais acessos,,,,,,,,,,,,2026-07-16T17:45:40.795953
34903245,,,,,,,,,mar,,,,,,,acessos rodoviários que permitem ligação a várias zonas do concelho e à área metropolitana,,,,,,médio,,,,,,2026-07-16T17:45:43.007516
35139125,,,,,,,,,mar,,,,,,,,,,,,alto,alto,,,,,True,2026-07-16T17:45:44.925698
35071039,,,,,,,1,sudoeste,vista desafogada sobre a cidade e a paisagem envolvente,,,,True,,Carlucci American International School of Lisbon (CAISL); TASIS Portugal,A16 e IC19,,,True,campo de golfe; campos de ténis; ginásios; supermercado; farmácia; restaurantes; cafés; piscina comum,,alto,,,,,,2026-07-16T17:45:47.631167
34454732,,,,2,,,,,serra e mar,,,,,,colégios nacionais; colégios internacionais,"5/10 min a pé do comboio para Lisboa, fácil acesso à IC19, IC16, A5",10.0,,,piscina; jardim; vista mar,,alto,,,,,True,2026-07-16T17:45:50.211514
34966389,,,,2,,,,,,,,,,,escolas,3 minutos da A16,,,,comércio; serviços; escolas,alto,,,,,,,2026-07-16T17:45:52.249504
35134284,,,,2,,,2,excelente exposição solar,vista privilegiada para a Serra de Sintra,,PVC oscilo-batente / oscilo-paralela com vidros Guardian Select,,,,,,,,,Piscina de água salgada; Jardim paisagístico; Barbecue; Forno rústico; Fogo de chão; Duche exterior; Lavandaria dedicada; Pré-instalação de ar condicionado; Pré-instalação para carregamento de veículos elétricos; Videovigilância exterior; Sensores de movimento internos; Sensores de janelas; Painéis fotovoltaicos; Porta de alta segurança Dierre; Capoto térmico de 8 cm,,alto,,,,,,2026-07-16T17:45:55.519388
34921963,,,,,,,2,,vista sobre o verde de Sintra e para o castelo dos Mouros,,,,,,escolas desde pré-escolar ao secundário; ISCTE Sintra,a poucos minutos a pé da estação de comboios; rápidos acessos ao IC19 e A16; 30 minutos de Lisboa,,,,,,alto,,,,,,2026-07-16T17:45:58.189638
34186743,,,,,,,,,panorâmica para convento,,,,,,,,5.0,,,lareira; bar; cozinha de apoio,,,,,,,,2026-07-16T17:46:00.523462
34640663,,,,,,,,,mar,,,,,,,,,,,,,,,,,,,2026-07-16T17:46:02.675606
33830394,,,,,,,5,,vista para o verde dos campos de golfe,,,Quinta da Beloura,True,,Externato,,,,True,piscina; barbecue; garagem; campo de golfe; hotel de luxo; clínica de saúde; picadeiro; ginásios; campo de ténis; externto; segurança 24 horas,,alto,,,,,,2026-07-16T17:46:05.147563
35014324,,,,,,,,,"mar, serra",,,,,,,,5,,,,,,,,,,,2026-07-16T17:46:07.109462
33136202,,,,3,,,2,,"mar, natureza",piso radiante hidráulico,"alumínio com corte térmico e vidro duplo, portas de sacada",,,,,,0,,,"garagem; lavandaria; anexo com casa de banho, cozinha, sala e mezanino; recuperador de calor; armários embutidos; jardim; alpendre",,alto,,,,,,2026-07-16T17:46:09.655526
34782194,,,,3,,,1,Norte-Sul,vistas panorâmicas para a serra de Sintra e para o mar,,,,,,,,6.0,30.0,,,,alto,,,,,,2026-07-16T17:46:11.786002
33763997,,,,3,65.0,,3,,,,,,,,Escolas de referência (inter)nacionais,5 minutos do comboio para Lisboa,,5.0,,ar condicionado; aquecimento de chão radiante; carregador elétrico no exterior para carros,,alto,,,,,,2026-07-16T17:46:14.011786
35045972,,,,,,,3,exposição solar em todas as fachadas,mar,,,,,,American International School of Lisbon; TASIS,,,,,,,alto,,,,,,2026-07-16T17:46:16.170912
34522805,2009,2025,total,,,,1,,mar,,,,,,,,,,True,piscina interior; piscina exterior; ginásio; sala de cinema; sala de boxe; jardim,,alto,,,,,,2026-07-16T17:46:18.467527
34992662,,,total,,,,,,,,,,,,,Estação de comboios a 150 metros,,,,,,,,,,,,2026-07-16T17:46:20.717087
34670502,,,,3,50.0,,2,,,,,,,,escolas internacionais de renome,,,,True,campos de golfe; centros hípicos; piscina; garagem; estacionamento; terraço com barbecue; jardim,,alto,,,,,,2026-07-16T17:46:23.151833
35097449,,,,,,,,nascente-poente,,,,Cerrado da Encosta,True,,,,,,,jardim privativo; piscina,,alto,,,,,,2026-07-16T17:46:25.382740
34608406,,2017,total,2,,,4,"Nascente, Poente e Sul",panorâmica para Serra de Sintra,,janelas de grandes dimensões,,,,,IC19 ou A37,,,,,,alto,,,,,,2026-07-16T17:46:27.622468
34476151,,,,,,,,,,,,Quinta da Beloura,True,98.08,escolas internacionais,"acessos rápidos a Cascais, Sintra e Lisboa",,,True,piscina; estacionamento para dois veículos; WallBox para carregamento elétrico; elevador,,alto,1200,True,,,,2026-07-16T17:46:30.062686
34993138,,,total,3,,,,,,,"Janelas em PVC com vidro duplo, corte térmico e oscilobatente",,,,,A poucos minutos da Estação de Comboios de Sintra e bem servido por transportes públicos,,,,,,,,,,,,2026-07-16T17:46:32.286550
34906092,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T17:46:34.441309
34893061,,,,3,,,2,,,,corte térmico e acústico,,,,,,,,,piscina aquecida; painéis solares; ar condicionado; churrasqueira; garagem com portão automático; carregador para carros eléctricos; escritório; lareira,,alto,,,,,,2026-07-16T17:46:37.007214
35107994,,,,,,,2,,"vista ampla e desafogada, Serra de Sintra",,,,,,,,,,,piscina; campo de jogos; furo próprio,,,,,,,,2026-07-16T17:46:39.072599
34956939,,,,,,,1,,,,,"Vila Galé Sintra Resort Hotel, Conference & Revival Spa",,250.0,,,,,False,outdoor swimming pool; tennis court; multi-sport court; parking (2 spots); storage room,,alto,,,True,,,2026-07-16T17:46:41.350200
34391656,,,,2,,,3,Oeste,vista de mar,,,,,,,,,10.0,,,,alto,,,,,,2026-07-16T17:46:43.483687
35145547,,,,2,,,1,,,,,,,,,,,,,,,alto,,,,,,2026-07-16T17:46:45.400802
33205458,,,,,,,,,"vista privilegiada para o Castelo dos Mouros, Palácio da Pena e Quinta da Regaleira",,,,,,,,,,,,alto,,,,,True,,2026-07-16T17:46:47.647928
34334354,,,,,,,,,,,,,True,,TASIS Portugal International School; Carlucci American International School; Colégio São José - Ramalhão,A9 e A16 a 6 minutos; Cascais a 15 minutos; Lisboa a 30 minutos,15.0,30.0,,piscina; ginásio; sauna; zonas ajardinadas; segurança e privacidade,,alto,,,,,,2026-07-16T17:46:50.030164
35124272,,,total,,,,1,,,,,,True,,TASIS; Escola Americana,,,,True,segurança; condomínio privado,,alto,,,,,,2026-07-16T17:46:52.257290
34542260,,,,2,,,0,,vista sobre o vale,,,,False,,Colégios internacionais próximos,A 35minutos do Aeroporto de Lisboa,,,,piscina; jardim romântico,,alto,,,,,,2026-07-16T17:46:54.483900
34654256,1990,,,3,,,,Sul,mar,,,,,,,Transportes Públicos,3.0,,,TV a cabo; fibra ótica; telefone; aquecimento elétrico; gás natural; intercomunicador; Wi-Fi de Alta Velocidade,,alto,,,,,,2026-07-16T17:46:56.864538
35114249,2023,,,,,,1,,,,,,,,,,5.0,,,,,,,,,,,2026-07-16T17:46:58.910640
33346029,,,,,,,,,,,,,,,,acesso próximo ao IC19,,,,,alto,alto,,,,,,2026-07-16T17:47:01.056983
34638833,,,total,,,,,excelente,,,,,,,escolas,,,,,escolas; comércio; serviços,,,,,,,,2026-07-16T17:47:03.225535
34971130,,,,,,,,,vista desafogada,,,,,,,,,,,farmácia; mercearias; pastelarias; mecânicos; desporto,alto,médio,,,,,,2026-07-16T17:47:05.452349
32638991,,,,,,,24,,,,,,,,,,,,,jardim; piscina; lago; pavilhão coberto; recepção; sala de refeições; bar; estacionamento amplo; climatização,,,,,True,,,2026-07-16T17:47:07.836605
34708801,,,,3,,,2,,paisagem envolvente,,,,,,,rápidos acessos a Lisboa,,,,piscina de água salgada; sala de cinema; sala de snooker; garagem; lavandaria; quarto de arrumos,,alto,,,,,,2026-07-16T17:47:09.980885
34506691,1950,,,2,,,2,,,,,,,,,,,,,lareira; churrasqueira; estacionamento; lavandaria; arrumos,,alto,,,,,,2026-07-16T17:47:12.224819
34982614,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T17:47:14.276782
34878515,,,,,,,,,montanha,,,,,,,,,,,piscina; zona de churrascos; lago decorativo; garagem; casa de hóspedes; anexos para arrumos,,,,,,,,2026-07-16T17:47:16.524701
34914489,2003,,,2,16.0,,3,,Atlântico e Serra,Ataíja envelhecida,,,,,,,,,,,,alto,,,,,,2026-07-16T17:47:18.778678
34272464,1965,1985,total,,,,,,,,,,,,,,,,,piscina; court de ténis; jardim; parque florestal; casa de caseiros; anexos para alojamento de animais; depósito de água abastecido por nascente natural,,,,,,,True,2026-07-16T17:47:21.419641
34703390,,,,,,,0,,vista para o mar,,,,,,,,,,,varanda; parqueamento para 1 viatura; churrasqueira,,,,,,,,2026-07-16T17:47:23.485940
34987195,,,,,,,,,oceano,,,,,,,,,,,piscina interior aquecida; anexo com potencial para estúdio independente com casa de banho própria,,alto,,,,,,2026-07-16T17:47:25.724296
34272063,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T17:47:27.587408
33103019,2019,,,2,,,5,Nascente/Poente,"Serra de Sintra, vila e palácio de Sintra",,,,,,Tasis; IPS; CAISL,acesso rápido à rodovia,,,,restaurantes; pastelarias; padarias,,,,,,,,2026-07-16T17:47:29.977743
34922708,,,total,,,,6,,,,,,,,,autocarro e elétrico junto a um dos 3 acessos da Quinta,,,,,,alto,,,,,,2026-07-16T17:47:32.039403
34428461,,,,,,,,,mar,,,,,,,,0.0,,,,,alto,,,,,,2026-07-16T17:47:34.122248
33130367,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,2026-07-16T17:47:36.089600
34572961,,,,,,,,,,,,,,,,"transportes públicos e rápidos acessos para Lisboa, Cascais, Mafra e Ericeira",,,,,alto,,,,,,,2026-07-16T17:47:38.130449
32045846,,,total,,,,,,,,,,,,,"A16, IC19",,5.0,,,,,,,,,True,2026-07-16T17:47:40.189758
34904657,,,,,,,,,,,,,,,,próxima de transportes públicos,,,,,alto,,,,,,,2026-07-16T17:47:42.230401
34945647,,,,,,,2,,,,,,,,,,10,,,piscina; jardim; lareira interior; lareira exterior; churrasqueira; forno a lenha; garagem; lavandaria; ar condicionado; deck; terraço,,,,,,,,2026-07-16T17:47:44.448102
33123535,,,,2,,,1,,,PVC,PVC com vidro duplo térmico,,,,Colégio da Beloura; Colégio do Ramalhão; TASIS International School; Carlucci American International School of Lisbon (CAISL),transportes públicos,,,,jardim; piscina,,,,,,,,2026-07-16T17:47:46.898882
34947494,,,total,2,,,2,,,,,,,,,"fácil acesso a principais ligações a Sintra, Lisboa e Cascais",5.0,,,,,alto,,,,,,2026-07-16T17:47:48.764785
34424350,,,,,,,,,oceano,,,,,,,,,,,jardim privado,,alto,,,,,,2026-07-16T17:47:51.040071
34150321,,,,3,,,,,"serra de Sintra, mar",pedra,,,,,,,,,,lareira; recuperador de calor; pátio; banco de pedra; escritório,,alto,,,,,,2026-07-16T17:47:53.592671
34339856,1993,,,,,,4,,,,,,,,,,5.0,,,piscina; barbecue; alarme; painéis fotovoltaicos; pomar; pinhal; furo; poço,,alto,,,,,,2026-07-16T17:47:55.897094
33433761,,,,,,,,,mar,,,,,,,,,,,,alto,,,,,,,2026-07-16T17:47:58.166541
31960453,,,,4,,,,,"vista panorâmica e magnífica em plena natureza da Serra de Sintra, vista mar",,,,True,,,,,,,pomar; fonte; churrasqueira; campo de ténis (obras inacabadas); piscina (obras inacabadas),alto,alto,,,,,,2026-07-16T17:48:00.678678
34930309,,,,,,,2,,,madeira,,,,,,,,,True,piscina aquecida; jardim; deck exterior; zona de refeições exterior; painéis solares; painéis fotovoltaicos; ar condicionado; piso radiante; garagem,,alto,,,,,,2026-07-16T17:48:03.259677
33558285,,,,,,,,Nascente – Sul-Poente,,,alumínio com oscilo batente,,,,,Perto da Autoestrada,,,,,,,,,True,,,2026-07-16T17:48:05.458997
35014250,,,,1,,,1,,,,,,,,,,,,,,alto,,,,,,,2026-07-16T17:48:07.517833
34932240,,,,2,,,4,,,,,Quinta da Beloura,True,,Colégio da Beloura; TASIS Portugal; CAISL – American International School of Lisbon; King's College School,"Acessos rápidos pela A5, A16 e IC19",,,True,"Vigilância 24 horas; Campo de golfe; Fitness, Nutrition & SPA; Clube de ténis; Colégio da Beloura; Hotel Pestana; Hospital Lusíadas; Restaurantes e serviços; Centro equestre",alto,alto,,,,,,2026-07-16T17:48:10.495182
